name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
SESSION_CACHE_ALIAS,5,,,,,,2,,,3,UPPER_CASE_WITH_UNDERSCORES
SESSION_COOKIE_NAME,24,,,,,,,,,24,UPPER_CASE_WITH_UNDERSCORES
SESSION_COOKIE_AGE,9,,,,,,1,,,8,UPPER_CASE_WITH_UNDERSCORES
SESSION_COOKIE_DOMAIN,13,,,,,,6,,,7,UPPER_CASE_WITH_UNDERSCORES
SESSION_COOKIE_SECURE,11,,,,,,6,,,5,UPPER_CASE_WITH_UNDERSCORES
SESSION_COOKIE_PATH,4,,,,,,1,,,3,UPPER_CASE_WITH_UNDERSCORES
SESSION_COOKIE_HTTPONLY,11,,,,,,7,,,4,UPPER_CASE_WITH_UNDERSCORES
SESSION_SAVE_EVERY_REQUEST,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
SESSION_EXPIRE_AT_BROWSER_CLOSE,4,,,,,,2,,,2,UPPER_CASE_WITH_UNDERSCORES
SESSION_ENGINE,16,,,,,,7,,,9,UPPER_CASE_WITH_UNDERSCORES
SESSION_FILE_PATH,5,,,,,,1,,,4,UPPER_CASE_WITH_UNDERSCORES
SESSION_SERIALIZER,5,,,,,,3,,,2,UPPER_CASE_WITH_UNDERSCORES
CACHES,41,,,,,,31,,,10,UPPERCASE
CACHE_MIDDLEWARE_KEY_PREFIX,13,,,,,,7,,,6,UPPER_CASE_WITH_UNDERSCORES
CACHE_MIDDLEWARE_SECONDS,12,,,,,,7,,,5,UPPER_CASE_WITH_UNDERSCORES
CACHE_MIDDLEWARE_ALIAS,7,,,,,,1,,,6,UPPER_CASE_WITH_UNDERSCORES
AUTH_USER_MODEL,57,,,,,,40,,,17,UPPER_CASE_WITH_UNDERSCORES
AUTHENTICATION_BACKENDS,39,,,,,,33,,,6,UPPER_CASE_WITH_UNDERSCORES
LOGIN_URL,25,,,,,,17,,,8,UPPER_CASE_WITH_UNDERSCORES
LOGIN_REDIRECT_URL,9,,,,,,5,,,4,UPPER_CASE_WITH_UNDERSCORES
LOGOUT_REDIRECT_URL,5,,,,,,2,,,3,UPPER_CASE_WITH_UNDERSCORES
PASSWORD_RESET_TIMEOUT_DAYS,4,,,,,,,,,4,UPPER_CASE_WITH_UNDERSCORES
PASSWORD_HASHERS,22,,,2,,,14,,,6,UPPER_CASE_WITH_UNDERSCORES
AUTH_PASSWORD_VALIDATORS,11,,,,,,9,,,2,UPPER_CASE_WITH_UNDERSCORES
SIGNING_BACKEND,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
CSRF_FAILURE_VIEW,3,,,,,,1,,,2,UPPER_CASE_WITH_UNDERSCORES
CSRF_COOKIE_NAME,23,,,,,,2,,,21,UPPER_CASE_WITH_UNDERSCORES
