name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
http_exception_handler,6,2,,2,,,,,,2,lower_case_with_underscores
validation_exception_handler,2,2,,,,,,,,,lower_case_with_underscores
exception_handlers,2,,,2,,,,,,,lower_case_with_underscores
request_validation_exception_handler,5,1,,2,,,,,,2,lower_case_with_underscores
custom_http_exception_handler,1,1,,,,,,,,,lower_case_with_underscores
user_agent,2,,,,,1,,,,1,lower_case_with_underscores
strange_header,2,,,,,1,,,,1,lower_case_with_underscores
convert_underscores,7,,,,,2,2,,,3,lower_case_with_underscores
add_process_time_header,1,1,,,,,,,,,lower_case_with_underscores
call_next,4,,,,,2,,,,2,lower_case_with_underscores
start_time,2,,,,,,,,,2,lower_case_with_underscores
process_time,2,,,,,,,,,2,lower_case_with_underscores
Optional,241,,,27,,,,,,214,CapitalizedWords
couchbase,3,,,3,,,,,,,lowercase
LOCKMODE_WAIT,2,,,1,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
bucket,10,,,1,,1,1,,,7,lowercase
Bucket,3,,,1,,,,,,2,CapitalizedWords
cluster,4,,,1,,,,,,3,lowercase
Cluster,2,,,1,,,,,,1,CapitalizedWords
PasswordAuthenticator,2,,,1,,,,,,1,CapitalizedWords
USERPROFILE_DOC_TYPE,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
get_bucket,2,1,,,,,,,,1,lower_case_with_underscores
authenticator,2,,,,,,,,,2,lowercase
authenticate,1,,,,,,,,,1,lowercase
open_bucket,1,,,,,,,,,1,lower_case_with_underscores
lockmode,1,,,,,,1,,,,lowercase
timeout,1,,,,,,,,,1,lowercase
n1ql_timeout,1,,,,,,,,,1,lower_case_with_underscores
disabled,8,,,,,,,,,8,lowercase
get_user,16,7,,,,,,,,9,lower_case_with_underscores
doc_id,2,,,,,,,,,2,lower_case_with_underscores
quiet,1,,,,,,1,,,,lowercase
Invoice,4,,2,,,,,,,2,CapitalizedWords
customer,2,,,,,,,,,2,lowercase
total,2,,,,,,,,,2,lowercase
InvoiceEvent,4,,2,,,,,,,2,CapitalizedWords
paid,2,,,,,,,,,2,lowercase
InvoiceEventReceived,4,,2,,,,,,,2,CapitalizedWords
ok,4,,,,,,,,,4,lowercase
