name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
ios_definitions,6,,,2,,,,1,,3,lower_case_with_underscores,"['ios', 'definitions']"
macos_definitions,2,,,1,,,,,,1,lower_case_with_underscores,"['macos', 'definitions']"
mobile_definitions,2,,,1,,,,,,1,lower_case_with_underscores,"['mobile', 'definitions']"
nightly_android,2,,,1,,,,,,1,lower_case_with_underscores,"['nightly', 'android']"
nightly_ios,2,,,1,,,,,,1,lower_case_with_underscores,"['nightly', 'ios']"
anaconda_prune_defintions,2,,,1,,,,,,1,lower_case_with_underscores,"['anaconda', 'prune', 'defintions']"
windows_build_definitions,3,,,1,,,,1,,1,lower_case_with_underscores,"['windows', 'build', 'definitions']"
lib,30,,,17,,,,,,13,lowercase,['lib']
miniutils,42,,,11,,,,9,,22,lowercase,['miniutils']
miniyaml,7,,,2,,,,2,,3,lowercase,['miniyaml']
File,22,,1,,,,,,,21,CapitalizedWords,['file']
object,473,,,,,1,,,,472,lowercase,['object']
output_filehandle,10,,,,,5,,,,5,lower_case_with_underscores,"['output', 'filehandle']"
copyfileobj,3,,,,,,,,,3,lowercase,['copyfileobj']
FunctionGen,3,,1,,,,,,,2,CapitalizedWords,"['function', 'gen']"
Treegen,2,,1,,,,,,,1,CapitalizedWords,['treegen']
render,15,5,,,,,,,,10,lowercase,['render']
function,105,2,,11,,9,5,1,,77,lowercase,['function']
depth,50,,,,,6,,,,44,lowercase,['depth']
Listgen,1,,1,,,,,,,,CapitalizedWords,['listgen']
horizontal_rule,2,1,,,,,,,,1,lower_case_with_underscores,"['horizontal', 'rule']"
Header,4,,1,,,,,,,3,CapitalizedWords,['header']
title,56,2,,,,7,4,,,43,lowercase,['title']
summary,61,,,8,,3,2,,,48,lowercase,['summary']
summary_lines,2,,,,,,,,,2,lower_case_with_underscores,"['summary', 'lines']"
text_lines,2,,,,,,,,,2,lower_case_with_underscores,"['text', 'lines']"
comment_lines,2,,,,,,,,,2,lower_case_with_underscores,"['comment', 'lines']"
x,21222,1,,,,3862,56,,,17303,b,['x']
sandwich,3,1,,,,,,,,2,lowercase,['sandwich']
