name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,naming_style,words
JenkinsOperatorTestCase,1,,1,,,,,,,,CapitalizedWords,"['jenkins', 'operator', 'test', 'case']"
jenkins_mock,17,,,,,,,,,17,lower_case_with_underscores,"['jenkins', 'mock']"
the_parameters,6,,,,,,,,,6,lower_case_with_underscores,"['the', 'parameters']"
get_hook_mocked,6,,,,,,,,,6,lower_case_with_underscores,"['get', 'hook', 'mocked']"
mock_make_request,6,,,,,,,,,6,lower_case_with_underscores,"['mock', 'make', 'request']"
test_execute_job_polling_loop,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'job', 'polling', 'loop']"
get_job_info,2,,,,,,,,,2,lower_case_with_underscores,"['get', 'job', 'info']"
test_execute_job_failure,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'execute', 'job', 'failure']"
minimal_test_ticket,5,,,,,,,,,5,lower_case_with_underscores,"['minimal', 'test', 'ticket']"
TestJiraOperator,1,,1,,,,,,,,CapitalizedWords,"['test', 'jira', 'operator']"
test_issue_search,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'issue', 'search']"
jql_str,2,,,,,,,,,2,lower_case_with_underscores,"['jql', 'str']"
search_issues,2,,,,,,,,,2,lower_case_with_underscores,"['search', 'issues']"
jira_ticket_search_operator,2,,,,,,,,,2,lower_case_with_underscores,"['jira', 'ticket', 'search', 'operator']"
test_update_issue,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'update', 'issue']"
add_comment,2,,,,,,,,,2,lower_case_with_underscores,"['add', 'comment']"
add_comment_operator,2,,,,,,,,,2,lower_case_with_underscores,"['add', 'comment', 'operator']"
MLEngineBatchPredictionOperatorTest,2,,1,,,,,,,1,CapitalizedWords,"['ml', 'engine', 'batch', 'prediction', 'operator', 'test']"
INPUT_MISSING_ORIGIN,8,,,,,,,,,8,UPPER_CASE_WITH_UNDERSCORES,"['input', 'missing', 'origin']"
SUCCESS_MESSAGE_MISSING_INPUT,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['success', 'message', 'missing', 'input']"
BATCH_PREDICTION_DEFAULT_ARGS,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES,"['batch', 'prediction', 'default', 'args']"
testSuccessWithModel,1,1,,,,,,,,,mixedCase,"['test', 'success', 'with', 'model']"
input_with_model,27,,,,,,,,,27,lower_case_with_underscores,"['input', 'with', 'model']"
success_message,16,,,,,,,,,16,lower_case_with_underscores,"['success', 'message']"
